Date,Open,High,Low,Close,Adj Close,Volume
2018-06-01,93.94999694824219,96.9800033569336,93.19000244140625,95.13999938964844,95.13999938964844,0
2018-09-01,95.19000244140625,97.69000244140625,93.80999755859375,97.2699966430664,97.2699966430664,0
2018-12-01,97.12999725341797,97.70999908447266,95.02999877929688,96.16000366210938,96.16000366210938,0
2019-03-01,96.22000122070312,98.37000274658203,95.73999786376953,97.75,97.75,0
2019-06-01,97.63999938964844,99.0199966430664,95.83999633789062,98.91999816894531,98.91999816894531,0
2019-09-01,98.83000183105469,99.66999816894531,97.11000061035156,98.2699966430664,98.2699966430664,0
2019-12-01,98.2699966430664,99.91000366210938,96.36000061035156,98.12999725341797,98.12999725341797,0
2020-03-01,98.08000183105469,102.98999786376953,94.6500015258789,98.33999633789062,98.33999633789062,0
2020-06-01,98.30000305175781,98.31999969482422,91.98999786376953,92.13999938964844,92.13999938964844,0
2020-09-01,92.18000030517578,94.73999786376953,91.51000213623047,91.87000274658203,91.87000274658203,0
2020-12-01,91.94999694824219,91.94999694824219,89.20999908447266,90.93000030517578,90.93000030517578,0
2021-03-01,90.93000030517578,93.44000244140625,89.54000091552734,89.83999633789062,89.83999633789062,0
2021-06-01,89.80999755859375,93.7300033569336,89.66000366210938,92.62999725341797,92.62999725341797,0
2021-09-01,92.66000366210938,96.94000244140625,91.94999694824219,95.98999786376953,95.98999786376953,0
2021-12-01,95.94000244140625,97.73999786376953,94.62999725341797,96.70999908447266,96.70999908447266,0
2022-03-01,96.7699966430664,105.01000213623047,96.62999725341797,101.75,101.75,0
2022-06-01,101.76000213623047,109.4800033569336,101.63999938964844,108.69999694824219,108.69999694824219,0
2022-09-01,108.83999633789062,114.77999877929688,105.31999969482422,105.94999694824219,105.94999694824219,0
2022-12-01,105.69999694824219,105.9000015258789,100.81999969482422,104.87000274658203,104.87000274658203,0
2023-03-01,105.04000091552734,105.87999725341797,100.8499984741211,101.01000213623047,101.01000213623047,0
