"Data Source","World Development Indicators",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Kuwait","KWT","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","13.2176234979973","13.8173302107728","15.4816513761468","15.1419558359621","15.3690596562184","13.5730293286563","12.5416132972654","13.5655737704918","13.3782183155664","7.31969596956979","11.0553481200072","11.2586920853192","14.4718975520969","14.4431676945806","11.1669935134651","11.1729747791506","14.2174120582492","19.2714459788306","21.1592450791124","20.9378996716963","22.4017587760506","26.9698495038229","22.0376581365768","26.2724334211951","25.3972469053957","38.7492463069038","76.2221252547168","55.5496446314315","35.8643476518444","33.9227656066165","32.1966008947608","27.2613505000477","26.6273474752083","30.501486119016","26.8634742685148","21.479131915335","23.6308411214953","25.2752372735116","22.9982056745542","19.8559089326186","15.7104589457979","13.8940260269092","14.0055738691123","13.3968369350678","18.4790236160571","17.1304021862681","14.878135964706","15.0596338842789","16.3868310924217","17.7554666856793","24.1917658013593","25.7060053182961","24.4212697923604","23.0543493219581","25.2217612427851","","",
"Latin America & Caribbean (excluding high income)","LAC","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","10.3582398319133","10.5895234882022","10.5189416717347","10.1664297534773","8.75922339379223","8.84414507316775","9.78239150437544","9.60227850929876","9.58847998224505","9.50707995429907","10.0404233435012","10.3034674044218","10.3282670012124","10.547421221037","10.6413789048817","11.0964871799896","10.8620574894252","10.3078375898554","10.7070546617015","10.7403858662284","10.2053844738552","10.6314406944157","10.8672875236009","9.94673774688633","10.1260551613199","10.1246707517423","10.2538126347342","10.8510133079116","10.8607193113316","12.1804195915764","13.0358506293374","11.6104441034724","11.132648594464","12.9866666043539","13.4568365976517","15.7125097782877","15.1176920765758","14.8395530291508","15.1071402834555","14.5970565266569","14.015140977498","14.1192011961808","14.2030870153982","14.3945713529759","14.0597187439086","14.4037166572927","14.5648852735737","14.8556734521992","15.1817603590498","16.4919942874004","16.1048304360957","16.0139223279489","15.9589785202757","16.2377520307425","16.3733804230581","16.6749153095565","16.8461297884904","16.764565889357","16.2542069457007","16.3225287832748","17.3360942349584","16.2073102241489",
"Lao PDR","LAO","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","6.50406523101329","8.73239427309396","8.64928911588071","8.29831941164333","10.8603065358281","","","","","","","","","","","","6.46156894793158","6.48704579220217","8.90327824267851","7.65853344837623","7.74505555779487","8.16548558881278","7.57232578892573","7.91603668437516","7.7726808115298","13.3794241963031","11.8982241208554","11.564752617949","13.4167137802179","17.0739467616744","15.180548658902","15.1066545135264","13.9709429126153","","","","","",
"Lebanon","LBN","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.0740732538382","18.8723345850642","14.001224460338","14.0012244601424","11.9705299615952","12.5826678661724","12.3733476059421","14.3717949151218","17.039175257732","16.6966231978278","16.9431415169889","17.2674865488086","17.596873003345","17.1030756442228","16.6341866226259","14.4495447023183","14.5411459287555","14.5255421584267","13.7245549310565","13.3991719116334","12.9089143204418","12.2198707797279","12.5687445906371","13.6696239596119","12.9273362789043","12.7459654094546","12.5317444278723","12.984149091433","13.208717980076","15.3368530011426","15.5251555911425","9.13975464644836","2.36013680120238",
"Liberia","LBR","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Libya","LBY","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.3982895540623","26.4558512415099","28.8753799392097","22.8461208744106","22.6146282733019","22.312734082397","23.8341543513957","23.5564350837515","26.2046774446712","18.5904350952895","18.447097234976","19.0164728682171","15.673535291404","12.490504164188","13.1761072017464","11.3064328618485","10.0657350506283","13.3975541754218","12.084715729151","18.2304894943431","17.4573470336658","43.7021020409894","24.3708203146412","31.6630384645087","42.6473992715138","50.8364653413406","48.4195100019886","40.2666940155162","35.3379400213425","39.8303308187596","56.8544512320681","22.7682839511793",
"St. Lucia","LCA","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","10.7725164985215","10.6693618702225","10.7570304803228","10.4326917302842","9.18680803397032","9.33461442489876","10.1554460329875","10.0542325684856","10.0607445929858","10.049280316244","10.6231644097903","11.0765027969257","11.094279292618","11.0593866583359","11.138994075123","11.603949163016","11.4367799395151","10.9714869114303","11.255666722448","11.2061715962544","10.7152842731055","11.1991474277947","11.4685536573185","10.6625625831106","10.4167175513073","10.4147695120681","10.6545005717933","11.0162883975888","10.9838059596592","12.0917222015822","12.7864306270917","11.5732436393666","11.0983247479172","12.7456579085596","13.1485317001826","15.0711717690579","14.6090900946265","14.6299126760103","14.8429788766025","14.3488320479138","13.8160176615555","13.9832618248909","14.0023378703661","14.1233520423529","13.7223339200116","13.9623303673557","14.0860608762902","14.3951669903617","14.6503063580934","15.9654365074003","15.4682648657865","15.4947572576693","15.4257290554858","15.6969023128377","15.9469748692465","16.2520864228345","16.4106956612585","16.4001004313685","15.9194534698968","16.0007751774715","16.9819262598581","15.8624490488271",
"Least developed countries: UN classification","LDC","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.3483193954819","10.58250313155","10.9964186743039","10.5051410940177","10.6958657891665","10.7832514813116","11.2200117515079","11.0988470487459","11.129072326105","10.6788572637544","11.380650963117","11.6315761565344","12.586874854517","12.3833906704788","12.1557653631198","11.7845592909752","11.4510266067619","10.4445949300283","10.4239167938501","10.4197886838673","10.0600057448782",
"Low income","LIC","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","12.3969990595059","12.9698883572964","11.8718488278409","10.4957178649122","10.4956613948102","10.9946320771942","12.7945592834095","11.3085787444379","11.2498772948368","10.9568492250798","11.3306725480164","11.131046851088","12.1704534729999","12.450701514374","11.3324590637694","12.0430001739175","11.9011535782128","12.0550140200449","12.3063530809636","11.336577045984","10.6539946418321","10.8952201820113","10.2695876972646","10.105956665801","10.8222769262062","12.1187085991369","12.2422810796599","12.6455642263101","13.3150600977216","14.0072765873867","14.7312903943304","14.0792810050435","12.3465953796096","12.5578623660371","12.6587254127403","12.3661187180126",
"Liechtenstein","LIE","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","13.5773446580241","13.3676317617455","13.8137408318508","13.6838455526957","13.858406255614","14.3122216724394","13.8898884490824","13.7213677105234","13.1380050391864","12.5780247969218","11.8779274004684","12.5551601423488","12.4417918279006","10.9541404042599","11.5392705397333","9.33137675433646","10.0023176505645","8.56428708764798","9.47615141216454","9.15876076125756","8.54540261848573","7.42309275924946","8.30528628146476","8.13233443803916","7.76280358513392","10.2226327944573","10.296756076089","9.93173141930532","9.84268994783361","10.4846937762762","9.75965243766004","9.83845627039439","9.63405544073006","9.16617457187753","9.67079042073343","11.4715801201608","10.5478513997667","10.3559245264369","9.79826834553717","9.0284132199721","10.5109109472057","10.2629817578254","12.7188443787001","12.1605427365529","12.6297982486473","13.088688680853","15.3619312072087","15.2722170806731","16.1831662314354","17.6111147762917","","","","","","8.91065634733373","8.17028444051707","7.8532279542594","8.60915689735112","8.97254856467492","10.2706191731121","9.39020187104415",
"Lower middle income","LMC","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","11.007928292283","11.4902331879971","11.6669822141165","11.7997260839811","13.1034937765489","13.4486901621037","12.7218807613876","12.9340579423185","14.3899617376428","14.690837513184","14.4885982136965","15.1519233150043","14.463677420856","13.9557156091956","12.2161751064474","12.7302537683892","13.0107260118631","13.1286038302672","13.7924049989695","14.3446433931654","13.8530743367365","13.8084231016861","13.2617529871759","12.5775010231613","12.2327412481834","12.3448021686037","12.2238458520277","11.5760105733937","11.3997556468072","10.9896107818439","11.3313557828027","11.8369858450444","11.410504172906","10.9283151923197","10.9924283747804","10.7248872080103","10.6512122997855","10.5198456937676","10.4541144592068","10.4176167052603","10.4570638044004","10.7960419744781","11.5224696033036","11.1768604708418","11.5686207370964","11.6065493572805","11.4276315844435","11.195601738206","11.3103516102754","11.1220391143196","11.0821613696322","10.9035279895178","10.8035023338251","11.6958655157132","11.0645812563038",
"Low & middle income","LMY","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","10.9585779160045","11.3968564819271","11.1673639610261","11.3950975640928","10.9368256109458","11.0319917977466","11.6085755460929","11.1596444689136","11.3965513386863","11.5353310894465","11.724458849474","12.5163311852337","12.6569500635669","12.3662249741751","12.5329855277412","13.257129864428","13.4948096517776","13.1559138921902","13.6256185690716","13.4914631562568","13.2017170101795","12.88399095791","13.4519031935232","13.6202335252416","13.8247209736669","13.9206329229551","14.3127151229861","14.1079910974036","13.8112725138645","14.447314783679","14.1083764687885","13.2525065704779","12.815991558831","13.9720578883164","13.6803422876064","14.1247682244487","13.7730618296668","14.0595722094147","14.2390019668871","13.9841045377296","13.7429057094972","13.9564998645254","13.9107540685206","13.7411048592674","13.5148005849163","13.5153174254628","13.5588118523172","13.700225375748","13.9147040226506","14.794921320315","14.3926873271239","14.6795925704879","14.8884682161041","15.0521745475997","14.9454281774897","15.113855384443","15.1690949183761","15.1057855003867","15.0681399062401","15.2135906925002","15.9535215200124","14.8445924152013",
"Lesotho","LSO","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","16.5991902834008","21.1764705882353","19.0635451505017","16.9642857142857","15.3638814016173","17.6020408163265","12.5925925925926","16.0642570281125","14.1262246525404","12.9456706281834","8.14663951120163","10.9689213893967","12.8617363344051","9.51248513674197","10.7317073170732","14.4665461121157","14.797507788162","13.0874479476502","13.3735979292494","16.3733115022513","21.7888426063672","20.9001312335958","","","","","","","","","","","","","","","","","","","","","","","","","","37.0077860629165","38.34255265796","43.4837929777666","39.913012460466","38.1756053978183","39.506491873901","40.5535245071042","38.8381212698717","36.9429069494637","39.6241930676544","39.6805700890466","38.1308120968198","36.8723199020382","34.5631562622224","",
"Late-demographic dividend","LTE","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","13.8593831782413","15.0295283430111","13.7875128623059","14.4890914623171","13.7710963938897","13.149773734363","13.4037413688152","12.8561556470039","13.033367195305","13.3322261802982","13.2255434735183","13.9172965818351","13.9284571551744","13.0617915860128","12.9790961736401","13.4142382606444","13.7531276605116","13.2422214657034","13.4966320720922","13.7511250284951","13.385622244991","13.4372063216797","14.1595845100808","14.6194332717885","14.6988630166251","15.0628915800858","15.2071005960286","14.8280991803713","14.9890024304781","16.4533853601371","17.6497988345779","15.9690368798438","15.1163222046635","16.4797100660956","16.0746291392612","16.6713111087177","16.3176641365811","16.6432913079991","16.7659838967544","16.6013187802419","16.2328160563127","16.3807963766126","16.4284833697998","16.0096685377633","15.4054534158369","15.434528763422","15.4520295955267","15.4006790107382","15.4378976553691","16.3167285094624","15.8438117106343","15.8480732348441","16.0742300233174","16.3163169160538","16.2283156200149","16.4157293723991","16.6152837368442","16.5421384422343","16.4896070901961","16.7532151508966","17.4115463098153","16.2031139394626",
"Lithuania","LTU","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.9976657448704","24.0810639400137","24.1601424959917","25.8848771862349","23.666520331881","22.4329949382292","21.1712000848698","20.5891180893863","19.5742449427615","19.1852716973069","18.5244435835155","19.1470846962272","17.465077906585","18.6797044843784","21.2656794815335","19.8449958662449","18.3195460074806","17.4547517173143","16.656491019674","16.6137648811985","17.2126733312094","16.9988980675735","16.2986909662405","16.3718092930045","16.8926927299589","18.5216765533614","17.5254896952291",
"Luxembourg","LUX","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","10.6098608448484","11.8320494523352","11.8715607472402","11.3899880317029","11.5760933210154","15.0825817204516","14.8817960842053","16.0412580209409","15.8016365869258","16.1413088070732","16.8571027213477","17.5870717466635","16.6027444353894","15.9355585526483","15.521119161824","15.9018036875271","15.5445141219953","16.4389536676754","15.6311374008988","15.2273070332898","15.5754626508792","15.0822322930026","15.6897178181247","15.5952597383152","15.153544452642","15.7015601818991","16.0601874871314","15.7379154439885","15.26468067044","14.9880432216477","14.4954758819347","15.3332203512336","15.9558354384658","16.3693751473418","16.375606181149","16.5824256845533","15.1713684649135","14.428866680837","14.4892174392625","16.0810077288414","15.7858005082929","16.0447899088036","16.3040906079705","16.3503422960569","16.0514535620466","15.9681641919044","15.6742178009036","16.2193608860725","16.8036666755155","17.2429698929617","18.3781886497037","17.4555530983403",
"Latvia","LVA","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.5494367676298","21.945344127393","21.0241542599089","22.6299762829289","22.5406177183677","20.8878661831057","20.5404601572996","20.6263111344796","21.0950654699699","19.8180219511652","17.8666445132145","17.221544282118","17.6222423382551","19.708532839061","19.0407446144233","18.4073345945761","18.8051562854182","17.5023415633365","17.8581749271727","17.9744374392031","18.3664409013693","18.1364047063527","18.290271283447","18.1873662341568","19.4340460603785","20.3536965763403","20.6065117354627",
"Macao SAR, China","MAC","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","5.80627020947561","5.6639470261322","6.17307508825494","7.21431849472235","7.49368738291114","7.48676742554684","8.1725805575178","9.38031927128859","10.1804915514593","10.8102727453713","8.90017611475535","8.90542965375158","9.27168136308446","9.55790673648962","10.4523034945954","11.355911733752","12.7659574468085","14.808515517505","12.4519487207784","12.4129046305705","12.1664978047957","11.7057462923489","9.61912346864679","9.77980803777652","8.71662157393248","8.7345881050877","8.7204027538114","9.63779929567251","8.1478957685279","7.09116633608405","6.8653645531471","6.50072011638441","7.09803063058132","9.66895370689559","10.3989521124259","9.71941932471921","9.42182426845746","10.1827037461002","25.7444726866897","21.7426821531202",
"St. Martin (French part)","MAF","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","11.8343171790493","12.7792386810503","12.1242327363557","12.716590966635","13.0640506251311","11.9973190348525","12.7095355866996","12.4545926310327","12.8057988523105","11.9486985226473","12.0223765046701","12.3130766783328","12.383808095952","11.6671867686066","12.0333929636255","16.0912910933509","21.6710737557843","20.755209903338","20.7945026652645","21.32553229212","17.8247718746698","18.2251305686179","17.9383874238685","16.4747622261415","15.851528630314","17.1929982326408","17.7440862560006","18.4344941425335","17.5497562375996","17.3414832161909","15.6975493484979","15.5738195976054","16.4648336860816","17.9402510908716","17.3529143473192","18.0348883814997","15.797244496597","17.0186462627484","15.909932567873","17.1164300051583","17.6041341832193","17.8871729081631","17.6402498205155","17.4233499982418","17.9050829757389","18.5470095999218","17.8416192248279","17.5145553101787","16.7672070508913","18.2398264222434","17.9478323375273","18.7006829846466","19.8365100762961","19.8579388210348","19.1051211538423","18.1564372764046","18.3617257132517","17.9819739836974","17.9957615100603","18.1789365690301","19.4162019196143","18.5714485957292",
"Monaco","MCO","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.902682448225","25.9740288054138","28.8061253956639","24.70989999795","15.3238463265267","14.6562096157709","14.3627249694526","20.2270292710656","19.6795756544408","14.9041833166833","16.4375730372889","19.9864928274568","19.9477353546697","20.413434093004","23.7638735972712","18.2136557064681","16.5595893753365","16.6901379219006","15.3061340019716","14.3717284955154","14.5048570952794","14.8735390873044","15.0336274997512","15.1910906097822","15.1944458010497","16.982901961483","16.6397186126461",
"Madagascar","MDG","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","14.2633849366692","15.4096211017422","17.2185411176122","16.5295946669499","16.1284723527624","15.9962671293452","15.4825673549173","15.3539692866383","15.7508099330373","15.4525076250699","13.1046388365278","14.8125831656875","13.6545315269951","12.2445716514025","11.2008900104936","10.8350740236973","11.2124739950269","11.025683068115","11.8885845296415","12.270466760647","22.8501368627873","19.4184862084352","15.0065129964726","12.4489664763626","15.433642716896","14.6041402132528","13.1923005282961","14.7569174405424","11.876631764459","12.078191356639","10.8760276089192","11.5713415197659","13.4125245436577","12.020883010029","11.5913367533678","11.3713545969637","10.5087993044557","14.4900692844774","17.015001601157","17.00916459262","17.2806341833401","16.871607552486","14.894877922765","17.6633750326362","18.7526045817257","16.1210920802099","16.8747091219479","19.0290385787523","14.0769771086002","12.508633973668","13.1160745689117","14.1171136850942","15.0076929939071","15.6466696696249","15.8000024611112","15.1403201986043","14.7612913032314","16.1225669832662","13.6033052509401","15.1061191329487","18.7239712520256","21.8095669999042",
"Maldives","MDV","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.7912983557095","18.1704825492235","17.788465578904","14.725975730474","14.7820982855427","15.527432849479","22.6219616683679","17.8412990143681",
"Middle East & North Africa","MEA","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","21.1454512317067","20.1980015006093","20.2509869426494","20.6829907130157","17.2449307565176","20.1167989042075","19.1897823360619","18.6451493497055","21.0014394472131","18.4626821593036","16.6360308252007","19.2390905213908","21.3715627889269","21.976085849913","21.0008843851758","20.7559899376257","21.4447924547296","22.1081327774941","22.483814674926","21.3660655433214","17.0596543316421","23.0414069321872","21.8207488340089","19.803272048024","19.2055897739385","18.8051831185995","18.1999909540595","18.4493815271288","19.2142137400888","17.701460543982","17.373976231797","18.0760439034772","18.0132494705465","17.246737807259","16.84957534193","15.7717275494826","15.1054641480345","14.3660576930832","13.5867012306521","16.0589881670812","15.4470329652921","16.2917354726661","16.1296418967902","17.2494998710402","18.3746894109464","20.3088909402828","19.4106621955261","19.0672320283429","18.6146268419531","19.006946420639","21.2923215543536","18.4883512514212",
"Mexico","MEX","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","5.64840490797546","5.71485875706215","6.27031578947368","6.51042452830189","6.39800796812749","6.28545787545788","6.50552631578947","6.57009036144578","6.8416348773842","6.87692118226601","7.26198198198198","7.61865306122449","8.62642477876106","9.17897250361795","9.1409","10.3175545454545","11.0077461706783","10.760811249324","10.9198587933248","10.8968676662321","9.51091719531118","10.2009527982723","9.85257669872132","8.39115711126528","8.80251316670849","8.7214630318366","8.75656475980654","8.35812828183434","8.48490939682856","8.32743339061301","8.430745096664","9.11590346275984","9.94287452110455","9.11478347327494","9.46682590944767","8.55116005842394","8.11971417973755","8.26160243536039","8.54312865209883","9.17851218655456","9.51521934438588","9.88112603307671","10.3777164459419","11.0337903739071","10.4872897953287","10.5217066665057","10.3444234976116","10.4053811429815","10.7295188813689","11.9169638457325","11.7713633086286","11.7770831054448","11.946733981519","12.191387292477","12.194961984343","12.3171958978037","12.0104130483677","11.6165964021021","11.5703277782178","11.3934482044803","12.5593152874934","12.0419467341841",
"Marshall Islands","MHL","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.2343529393988","61.0229972164518","60.8661708362036","61.7531246807129","64.561665302526","61.9362282304835","56.8013927707286","54.1743482732804","54.8863934326898","54.1185153644683","52.2112900824821","55.9161905768856","56.1344915536853","55.1034699768144","57.706218700843","60.3581721245707","57.300571250343","55.6483252090482",
"Middle income","MIC","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","11.1810038576014","11.6253185214813","11.3995713203179","11.7447742948216","11.0794515089194","11.2118352947745","11.821979238764","11.3038877578526","11.5248509205477","11.6960969046686","11.8728474195519","12.697620241983","12.8247790827248","12.5198936884935","12.7138171764385","13.4137876693739","13.6594933492726","13.3335143754447","13.8235161215578","13.600610445467","13.209513575563","12.8818276659531","13.4988735515176","13.6590019407205","13.8327389776428","13.8813943712709","14.2927922352743","14.1144198698956","13.954078185646","14.6044892560904","14.2737854476303","13.377557969083","12.8621712225721","14.0535258366861","13.7315751125641","14.1885533812397","13.841713103669","14.1414652080091","14.3134623788989","14.0658076074372","13.8198122784951","14.0169638335226","13.9820318077966","13.7866813188684","13.5194327374012","13.5558477054615","13.6386065655763","13.7640565555729","14.0074728418886","14.910948616733","14.4635363674852","14.7234969586237","14.9277675370048","15.0858037373359","14.9712311106564","15.1368354634156","15.1758010624058","15.1200320798182","15.0885082827649","15.2329097017255","15.9859113903714","14.8680515547478",
"North Macedonia","MKD","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.1253759398496","20.5907024793388","18.5561583104949","20.0407452637668","18.1006493506494","17.6607163887814","17.2339474010334","18.7567399048364","19.2618814270878","19.5631507366487","16.9308977421716","23.8322774403411","20.7524914823595","18.0793021057411","17.4050700533502","16.1849523581037","16.5105722135945","16.803123717782","18.5832389308009","19.0756882172195","18.2905857817131","18.1203224569461","18.6480481162538","17.504796858282","17.1123379786252","16.9763522579676","15.4300221084575","14.920741749797","14.2837255892918","13.9974562678743","16.7387789622357","15.9963528076821",
"Mali","MLI","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","11.8931448164994","11.6993310842764","12.019120661122","11.3476979563701","11.5890506292185","13.3764405166486","9.66093330123534","13.4548383730746","11.7713111026596","8.95748807705214","10.5883901751233","11.7884456269325","11.4182876722908","0","0","0","0","0","18.4422039347362","18.3140360832674","17.1652323668102","17.6644074470513","17.0376023598058","17.0355604256057","14.2564120647235","15.1932042931047","13.2308020664788","10.797153369546","9.87276809957209","10.982529944686","11.2017517924779","18.7419117197672","14.6846467933814","16.417436269547","14.9983561183965","15.3607043961852","15.5665534740095","15.4609171092884","13.8464294008449","13.2622399515277","13.9457591917542","15.4911605467423","14.555723543024","15.6876454805019","18.793163669925","15.4844341315669","16.8780501975366","16.256529691477","16.3715507460934","16.2406015942175","16.184250417918","15.877219836205","15.7431097448324","15.8054242544985","16.1656215541122",
"Malta","MLT","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","17.8686635660648","18.4123146530645","17.8749917556579","18.171600708236","18.8797639526093","17.0026114104226","16.2653782592729","15.300633027098","15.329575952915","15.2136466311727","14.9264552090731","15.952777084398","17.0388597980285","16.5992651676791","16.0856796813735","16.3547348560509","16.1459390722871","16.5188879102248","16.0146807188446","16.4806242837349","16.2303573296044","16.8280502063666","17.346279389665","18.5507389711013","18.8522205649684","18.0109604440385","19.1921876037999","18.4175929245847","18.3036462114021","17.8554778554779","17.8089021847521","19.0625342240718","18.9626442236706","18.9737742303307","19.1613717823395","18.4352011801013","18.8210253562835","18.1959483964561","19.824363519175","19.6801712569493","19.0630593620705","19.6011321953615","19.8329825514292","18.7618795866219","18.5119584966461","17.0876389208439","15.8313648480709","14.5760753048372","15.5113855654188","16.6024815096918","21.0709887638731","20.5417776354955",
"Myanmar","MMR","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.458302963518","13.7046473277193","16.9374073712553","19.9992267276627","20.963285987035","19.8198171443962","19.0486401505694","18.398604533914","18.3026038311197","17.8403667784884","19.6780496990466",
"Middle East & North Africa (excluding high income)","MNA","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","17.3053935252383","17.9954608594427","18.0931342827594","19.3960230177746","20.0949616299619","20.2774057348154","21.5561868055165","21.8552937451774","20.5926287816909","21.3814659431718","23.5804779531216","22.7236340752428","21.3140265361629","22.8464394295243","19.9764753898465","20.1053019835221","23.1270190679419","22.7149583402944","22.1565585204067","20.4844484866734","20.2713430303719","20.6799443954898","20.7820102798062","21.3021361398659","19.1432340609863","13.6731094157098","16.0961914837413","16.4405947129455","15.618772114037","15.3486783570868","14.7670071315195","13.8149907042286","14.0428450589201","14.9104569929015","13.7766582842931","13.8745689048042","14.3457389478465","14.3065353855375","13.7834559356792","14.6509920129247","13.8272046025215","13.016068729338","12.6077940128492","12.4656275402952","14.039802029278","13.8659196732771","16.2264042058993","15.5718423450447","15.9178479445289","16.3004961768272","17.1970129624221","17.1173779505282","16.8938730581843","16.2290838463674","16.5360005369168","17.0351664999294","14.7820562520553",
"Montenegro","MNE","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.9348052311206","25.1706804827389","24.8608265648696","26.7646848479069","26.3050947338666","29.9405948449416","19.1080594885116","19.8822071690154","22.217990211811","21.8605518045777","22.0934117097428","21.0627910417268","21.0949191208989","19.4768981594245","19.3727620229722","19.1958871663303","19.6117203629952","18.4262673202312","18.5044594510554","17.7979079271492","22.6016979167005","19.7093670460994",
"Mongolia","MNG","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","24.8733917951832","22.6139932140782","21.4107259249882","22.3348869361567","23.2162693304027","26.1551525259156","26.3048273623351","25.741192901601","23.2179957611013","24.3534634601164","21.0321160287869","15.8486690497637","19.3923503982043","25.1672826540875","11.1029338181765","12.5966163704627","12.2148995996228","15.6001116335624","14.6340598930806","15.3072305276316","16.7913060350209","16.1226344161819","14.2425297746318","14.467720874519","12.138897877692","11.6832883313395","13.0711686834879","14.6422131141497","14.1140534152111","12.688125697708","12.2552375580087","13.5268117676641","13.4571255187819","13.0170100978316","14.87177395106","15.9552953445034","13.9288663464953","12.6929848142403","13.1079648639384","15.8102434129075","14.9127365231555",
"Northern Mariana Islands","MNP","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
