,0
2010Q2,96.7506575040299
2010Q3,96.2416221260711
2010Q4,96.4452362772546
2011Q1,96.1737507423433
2011Q2,96.3773648935268
2011Q3,96.3773648935268
2011Q4,96.1398150504794
2012Q1,96.4791719691185
2012Q2,96.5470433528464
2012Q3,95.9701365911598
2012Q4,95.9022652074319
2013Q1,95.8343938237041
2013Q2,96.275557817935
2013Q3,96.8185288877577
2013Q4,97.2596928819886
2014Q1,97.2936285738526
2014Q2,99.7030626961907
2014Q3,100.076355306694
2014Q4,99.7709340799186
2015Q1,99.5333842368711
2015Q2,100.279969457877
2015Q3,100.178162382286
2015Q4,100.008483922966
2016Q1,99.5673199287351
2016Q2,99.9066768473742
2016Q3,99.7030626961907
2016Q4,100.313905149741
2017Q1,99.9066768473742
2017Q2,100.313905149741
2017Q3,100.313905149741
