Date,Close
2001-05-21,14.6899995803833
2001-05-22,14.649999618530273
2001-05-23,14.729999542236328
2001-05-24,14.699999809265137
2001-05-25,14.600000381469727
2001-05-30,14.75
2001-05-31,14.869999885559082
2001-06-01,15.050000190734863
2001-06-04,15.199999809265137
2001-06-05,15.050000190734863
2001-06-06,14.859999656677246
2001-06-07,15.050000190734863
2001-06-08,15.130000114440918
2001-06-12,15.5600004196167
2001-06-13,15.520000457763672
2001-06-14,15.460000038146973
2001-06-15,15.100000381469727
2001-06-18,14.800000190734863
2001-06-19,15.0
2001-06-21,15.180000305175781
2001-06-22,15.170000076293945
2001-06-25,15.170000076293945
2001-06-27,15.25
2001-06-29,15.029999732971191
2001-07-02,15.029999732971191
2001-07-03,15.600000381469727
2001-07-05,16.110000610351562
2001-07-09,16.110000610351562
2001-07-10,16.450000762939453
2001-07-11,16.610000610351562
2001-07-12,17.25
2001-07-13,17.899999618530273
2001-07-16,18.09000015258789
2001-07-17,18.100000381469727
2001-07-18,18.290000915527344
2001-07-19,18.100000381469727
2001-07-20,17.989999771118164
2001-07-23,17.100000381469727
2001-07-24,17.690000534057617
2001-07-25,17.6200008392334
2001-07-26,17.75
2001-07-27,17.860000610351562
2001-07-30,18.149999618530273
2001-07-31,18.0
2001-08-01,19.1200008392334
2001-08-03,18.239999771118164
2001-08-06,18.170000076293945
2001-08-07,18.639999389648438
2001-08-08,18.780000686645508
2001-08-09,18.579999923706055
2001-08-13,19.229999542236328
2001-08-14,18.8700008392334
2001-08-15,18.920000076293945
2001-08-16,18.760000228881836
2001-08-17,18.489999771118164
2001-08-20,18.079999923706055
2001-08-21,18.010000228881836
2001-08-22,17.770000457763672
2001-08-24,17.149999618530273
2001-08-28,17.440000534057617
2001-08-29,17.030000686645508
2001-08-30,17.030000686645508
2001-08-31,16.729999542236328
2001-09-04,16.600000381469727
2001-09-05,16.610000610351562
2001-09-06,16.270000457763672
2001-09-10,16.200000762939453
2001-09-11,16.200000762939453
2001-09-12,16.200000762939453
2001-09-13,16.360000610351562
2001-09-17,16.0
2001-09-18,16.25
2001-09-19,16.25
2001-09-21,16.25
2001-09-24,16.25
2001-09-25,16.5
2001-09-26,16.360000610351562
2001-09-27,16.290000915527344
2001-09-28,16.030000686645508
2001-10-01,16.030000686645508
2001-10-03,15.25
2001-10-05,15.199999809265137
2001-10-08,15.119999885559082
2001-10-09,15.0600004196167
2001-10-10,15.319999694824219
2001-10-11,15.229999542236328
2001-10-15,15.029999732971191
2001-10-16,14.949999809265137
2001-10-17,14.920000076293945
2001-10-18,15.289999961853027
2001-10-22,14.899999618530273
2001-10-23,14.800000190734863
2001-10-24,15.0
2001-10-25,15.170000076293945
2001-10-26,15.180000305175781
2001-10-29,15.050000190734863
2001-10-30,15.300000190734863
2001-10-31,15.789999961853027
2001-11-01,15.510000228881836
2001-11-02,15.600000381469727
2001-11-05,16.030000686645508
2001-11-06,16.149999618530273
2001-11-07,16.100000381469727
2001-11-08,15.930000305175781
2001-11-09,15.880000114440918
2001-11-12,16.059999465942383
2001-11-13,16.079999923706055
2001-11-14,16.200000762939453
2001-11-15,16.0
2001-11-16,15.899999618530273
2001-11-19,16.0
2001-11-20,15.989999771118164
2001-11-21,16.0
2001-11-23,16.450000762939453
2001-11-26,16.479999542236328
2001-11-27,16.350000381469727
2001-11-28,16.049999237060547
2001-11-29,15.8100004196167
2001-11-30,15.760000228881836
2001-12-03,16.229999542236328
2001-12-04,16.639999389648438
2001-12-05,16.6200008392334
2001-12-06,16.329999923706055
2001-12-07,16.3700008392334
2001-12-10,16.299999237060547
2001-12-12,15.880000114440918
2001-12-13,15.699999809265137
2001-12-14,15.710000038146973
2001-12-17,15.899999618530273
2001-12-18,15.640000343322754
2001-12-19,15.460000038146973
2001-12-21,15.489999771118164
2001-12-24,15.640000343322754
2001-12-27,15.420000076293945
2001-12-28,15.319999694824219
2001-12-31,15.270000457763672
2002-01-03,15.180000305175781
2002-01-04,15.569999694824219
2002-01-07,15.8100004196167
2002-01-08,16.239999771118164
2002-01-09,16.149999618530273
2002-01-11,15.880000114440918
2002-01-14,15.850000381469727
2002-01-15,15.65999984741211
2002-01-16,15.640000343322754
2002-01-17,15.529999732971191
2002-01-18,15.5600004196167
2002-01-22,15.550000190734863
2002-01-23,15.59000015258789
2002-01-24,15.579999923706055
2002-01-25,15.5
2002-01-28,15.100000381469727
2002-01-29,15.100000381469727
2002-01-30,15.199999809265137
2002-01-31,15.270000457763672
2002-02-01,15.149999618530273
2002-02-04,15.260000228881836
2002-02-05,15.529999732971191
2002-02-06,15.649999618530273
2002-02-07,15.239999771118164
2002-02-08,15.449999809265137
2002-02-11,15.329999923706055
2002-02-12,15.479999542236328
2002-02-14,15.649999618530273
2002-02-15,15.350000381469727
2002-02-19,15.520000457763672
2002-02-20,15.770000457763672
2002-02-21,15.949999809265137
2002-02-22,15.850000381469727
2002-02-26,15.6899995803833
2002-02-27,15.529999732971191
2002-02-28,15.300000190734863
2002-03-01,15.260000228881836
2002-03-04,15.850000381469727
2002-03-06,15.970000267028809
2002-03-08,16.079999923706055
2002-03-11,16.229999542236328
2002-03-12,16.350000381469727
2002-03-13,16.299999237060547
2002-03-14,16.40999984741211
2002-03-15,16.90999984741211
2002-03-18,17.0
2002-03-19,16.399999618530273
2002-03-20,16.40999984741211
2002-03-21,16.1299991607666
2002-03-22,16.110000610351562
2002-03-25,16.079999923706055
2002-03-26,16.049999237060547
2002-03-27,16.020000457763672
2002-03-28,16.139999389648438
2002-04-01,16.459999084472656
2002-04-02,16.6299991607666
2002-04-03,16.479999542236328
2002-04-04,16.229999542236328
2002-04-05,16.40999984741211
2002-04-08,16.719999313354492
2002-04-09,16.5
2002-04-10,16.440000534057617
2002-04-11,16.510000228881836
2002-04-12,16.59000015258789
2002-04-15,16.3799991607666
2002-04-16,16.520000457763672
2002-04-17,16.84000015258789
2002-04-18,16.690000534057617
2002-04-19,16.920000076293945
2002-04-22,16.90999984741211
2002-04-23,16.860000610351562
2002-04-24,17.010000228881836
2002-04-25,16.639999389648438
2002-04-26,16.5
2002-04-29,16.170000076293945
2002-04-30,16.079999923706055
2002-05-01,16.139999389648438
2002-05-02,16.170000076293945
2002-05-03,16.079999923706055
2002-05-06,15.979999542236328
2002-05-07,16.25
2002-05-08,16.440000534057617
2002-05-09,16.729999542236328
2002-05-10,16.68000030517578
2002-05-13,16.65999984741211
2002-05-14,16.59000015258789
2002-05-15,16.829999923706055
2002-05-16,16.93000030517578
2002-05-17,17.06999969482422
2002-05-20,17.489999771118164
2002-05-21,17.440000534057617
2002-05-22,17.75
2002-05-23,17.8700008392334
2002-05-24,17.899999618530273
2002-05-28,18.260000228881836
2002-05-29,18.059999465942383
2002-05-30,18.1299991607666
2002-05-31,18.690000534057617
2002-06-03,18.420000076293945
2002-06-04,18.600000381469727
2002-06-05,18.719999313354492
2002-06-06,18.729999542236328
2002-06-07,18.399999618530273
2002-06-10,17.959999084472656
2002-06-11,18.040000915527344
2002-06-12,17.719999313354492
2002-06-13,17.860000610351562
2002-06-14,18.200000762939453
2002-06-17,18.1299991607666
2002-06-18,17.860000610351562
2002-06-19,17.860000610351562
2002-06-20,17.65999984741211
2002-06-21,17.729999542236328
2002-06-24,18.020000457763672
2002-06-25,17.93000030517578
2002-06-26,17.979999542236328
2002-06-27,17.969999313354492
2002-06-28,18.25
2002-07-01,18.420000076293945
2002-07-02,17.959999084472656
2002-07-03,18.040000915527344
2002-07-05,18.200000762939453
2002-07-08,18.3799991607666
2002-07-09,18.729999542236328
2002-07-10,18.649999618530273
2002-07-11,18.780000686645508
2002-07-12,19.110000610351562
2002-07-15,19.90999984741211
2002-07-16,19.780000686645508
2002-07-17,19.5
2002-07-18,19.68000030517578
2002-07-19,19.799999237060547
2002-07-22,20.09000015258789
2002-07-23,19.489999771118164
2002-07-24,19.729999542236328
2002-07-25,19.489999771118164
2002-07-26,19.299999237060547
2002-07-29,19.190000534057617
2002-07-30,19.700000762939453
2002-07-31,20.209999084472656
2002-08-01,20.309999465942383
2002-08-02,20.299999237060547
2002-08-05,19.90999984741211
2002-08-06,19.920000076293945
2002-08-07,20.079999923706055
2002-08-08,20.0
2002-08-09,19.8799991607666
2002-08-12,20.549999237060547
2002-08-13,20.56999969482422
2002-08-14,20.889999389648438
2002-08-15,21.15999984741211
2002-08-16,21.079999923706055
2002-08-19,20.899999618530273
2002-08-20,20.549999237060547
2002-08-21,20.850000381469727
2002-08-22,21.0
2002-08-23,21.260000228881836
2002-08-26,20.90999984741211
2002-08-27,20.770000457763672
2002-08-28,20.65999984741211
2002-08-29,20.209999084472656
2002-08-30,20.639999389648438
2002-09-03,20.440000534057617
2002-09-04,20.450000762939453
2002-09-05,20.170000076293945
2002-09-06,20.399999618530273
2002-09-09,20.469999313354492
2002-09-10,20.399999618530273
2002-09-11,20.6299991607666
2002-09-12,20.360000610351562
2002-09-13,20.09000015258789
2002-09-16,20.079999923706055
2002-09-17,20.049999237060547
2002-09-18,19.829999923706055
2002-09-19,19.649999618530273
2002-09-20,19.81999969482422
2002-09-23,19.600000381469727
2002-09-24,19.75
2002-09-25,19.889999389648438
2002-09-26,20.1200008392334
2002-09-27,19.969999313354492
2002-09-30,19.739999771118164
2002-10-01,19.649999618530273
2002-10-02,19.459999084472656
2002-10-03,19.489999771118164
2002-10-04,19.479999542236328
2002-10-07,19.40999984741211
2002-10-08,19.399999618530273
2002-10-09,19.190000534057617
2002-10-10,19.09000015258789
2002-10-11,19.3799991607666
2002-10-14,19.559999465942383
2002-10-15,19.959999084472656
2002-10-16,20.110000610351562
2002-10-17,20.3700008392334
2002-10-18,20.270000457763672
2002-10-21,20.40999984741211
2002-10-22,20.280000686645508
2002-10-23,20.84000015258789
2002-10-24,21.1299991607666
2002-10-25,21.190000534057617
2002-10-28,20.8700008392334
2002-10-29,21.809999465942383
2002-10-30,21.68000030517578
2002-10-31,21.84000015258789
2002-11-01,21.90999984741211
2002-11-04,22.360000610351562
2002-11-05,22.059999465942383
2002-11-06,22.229999542236328
2002-11-07,22.190000534057617
2002-11-08,21.959999084472656
2002-11-11,22.65999984741211
2002-11-12,22.280000686645508
2002-11-13,22.280000686645508
2002-11-14,22.450000762939453
2002-11-15,22.360000610351562
2002-11-18,22.059999465942383
2002-11-19,22.420000076293945
2002-11-20,22.34000015258789
2002-11-21,21.920000076293945
2002-11-22,21.959999084472656
2002-11-25,22.09000015258789
2002-11-26,22.219999313354492
2002-11-27,22.639999389648438
2002-11-29,22.81999969482422
2002-12-02,22.3700008392334
2002-12-03,21.6200008392334
2002-12-04,21.899999618530273
2002-12-05,22.030000686645508
2002-12-06,22.010000228881836
2002-12-09,21.729999542236328
2002-12-10,21.799999237060547
2002-12-11,21.75
2002-12-12,22.149999618530273
2002-12-13,21.90999984741211
2002-12-16,21.65999984741211
2002-12-17,21.520000457763672
2002-12-18,21.6200008392334
2002-12-19,21.549999237060547
2002-12-20,21.889999389648438
2002-12-23,21.81999969482422
2002-12-24,21.81999969482422
2002-12-26,21.43000030517578
2002-12-27,21.3700008392334
2002-12-30,21.15999984741211
2002-12-31,21.239999771118164
2003-01-02,21.299999237060547
2003-01-03,21.059999465942383
2003-01-06,20.829999923706055
2003-01-07,20.920000076293945
2003-01-08,21.290000915527344
2003-01-09,21.030000686645508
2003-01-10,20.579999923706055
2003-01-13,20.420000076293945
2003-01-14,20.229999542236328
2003-01-15,20.09000015258789
2003-01-16,20.1200008392334
2003-01-17,20.270000457763672
2003-01-21,20.219999313354492
2003-01-22,20.450000762939453
2003-01-23,20.530000686645508
2003-01-24,20.690000534057617
2003-01-27,20.6200008392334
2003-01-28,20.6200008392334
2003-01-29,20.110000610351562
2003-01-30,20.34000015258789
2003-01-31,20.350000381469727
2003-02-03,20.860000610351562
2003-02-04,20.959999084472656
2003-02-05,20.549999237060547
2003-02-06,20.3799991607666
2003-02-07,20.25
2003-02-10,20.309999465942383
2003-02-11,20.209999084472656
2003-02-12,19.760000228881836
2003-02-13,20.0
2003-02-14,20.239999771118164
2003-02-18,20.549999237060547
2003-02-19,20.579999923706055
2003-02-20,20.690000534057617
2003-02-21,20.670000076293945
2003-02-24,20.329999923706055
2003-02-25,20.389999389648438
2003-02-26,20.510000228881836
2003-02-27,20.690000534057617
2003-02-28,20.770000457763672
2003-03-03,20.559999465942383
2003-03-04,20.510000228881836
2003-03-05,20.309999465942383
2003-03-06,20.389999389648438
2003-03-07,20.280000686645508
2003-03-10,20.239999771118164
2003-03-12,20.639999389648438
2003-03-13,20.850000381469727
2003-03-14,20.850000381469727
2003-03-17,20.809999465942383
2003-03-18,21.030000686645508
2003-03-19,21.170000076293945
2003-03-20,21.3799991607666
2003-03-21,21.739999771118164
2003-03-24,21.190000534057617
2003-03-25,21.270000457763672
2003-03-26,20.90999984741211
2003-03-27,21.290000915527344
2003-03-28,21.440000534057617
2003-03-31,21.3700008392334
2003-04-01,21.270000457763672
2003-04-02,21.700000762939453
2003-04-03,21.729999542236328
2003-04-04,21.829999923706055
2003-04-07,22.309999465942383
2003-04-08,22.43000030517578
2003-04-09,22.290000915527344
2003-04-10,22.270000457763672
2003-04-11,21.969999313354492
2003-04-14,21.979999542236328
2003-04-15,21.969999313354492
2003-04-16,21.8799991607666
2003-04-17,21.979999542236328
2003-04-21,21.6299991607666
2003-04-22,21.450000762939453
2003-04-23,21.760000228881836
2003-04-24,21.549999237060547
2003-04-25,21.450000762939453
2003-04-28,21.639999389648438
2003-04-29,21.75
2003-04-30,21.829999923706055
2003-05-01,21.950000762939453
2003-05-02,21.670000076293945
2003-05-05,21.649999618530273
2003-05-06,21.75
2003-05-07,22.149999618530273
2003-05-08,21.950000762939453
2003-05-09,22.549999237060547
2003-05-12,22.639999389648438
2003-05-13,22.8700008392334
2003-05-14,22.8799991607666
2003-05-15,23.700000762939453
2003-05-16,23.489999771118164
2003-05-19,22.969999313354492
2003-05-20,22.940000534057617
2003-05-21,23.059999465942383
2003-05-22,22.75
2003-05-23,22.649999618530273
2003-05-27,22.15999984741211
2003-05-28,22.110000610351562
2003-05-29,22.260000228881836
2003-05-30,22.06999969482422
2003-06-02,21.719999313354492
2003-06-03,21.690000534057617
2003-06-04,22.010000228881836
2003-06-05,22.079999923706055
2003-06-06,22.31999969482422
2003-06-09,22.06999969482422
2003-06-10,22.270000457763672
2003-06-11,22.0
2003-06-12,22.059999465942383
2003-06-13,21.8700008392334
2003-06-16,21.940000534057617
2003-06-17,22.190000534057617
2003-06-18,22.610000610351562
2003-06-19,22.81999969482422
2003-06-20,22.579999923706055
2003-06-23,22.43000030517578
2003-06-24,22.309999465942383
2003-06-25,22.440000534057617
2003-06-26,21.719999313354492
2003-06-27,21.90999984741211
2003-06-30,21.889999389648438
2003-07-01,22.530000686645508
2003-07-02,22.489999771118164
2003-07-03,22.219999313354492
2003-07-07,22.010000228881836
2003-07-08,22.100000381469727
2003-07-09,22.170000076293945
2003-07-10,21.969999313354492
2003-07-11,21.969999313354492
2003-07-14,21.5
2003-07-15,21.1200008392334
2003-07-16,21.170000076293945
2003-07-17,20.829999923706055
2003-07-18,20.510000228881836
2003-07-21,20.43000030517578
2003-07-22,20.450000762939453
2003-07-23,20.280000686645508
2003-07-24,20.15999984741211
2003-07-25,20.15999984741211
2003-07-28,20.059999465942383
2003-07-29,19.889999389648438
2003-07-30,19.760000228881836
2003-07-31,19.3700008392334
2003-08-01,19.469999313354492
2003-08-04,19.450000762939453
2003-08-05,19.389999389648438
2003-08-06,19.75
2003-08-07,19.600000381469727
2003-08-08,19.579999923706055
2003-08-11,19.510000228881836
2003-08-12,19.639999389648438
2003-08-13,19.479999542236328
2003-08-14,19.5
2003-08-15,19.399999618530273
2003-08-18,20.059999465942383
2003-08-19,19.8700008392334
2003-08-20,19.989999771118164
2003-08-21,20.059999465942383
2003-08-22,20.040000915527344
2003-08-25,19.860000610351562
2003-08-26,19.84000015258789
2003-08-27,20.139999389648438
2003-08-28,20.299999237060547
2003-08-29,20.81999969482422
2003-09-02,20.610000610351562
2003-09-03,20.760000228881836
2003-09-04,20.8700008392334
2003-09-05,20.6200008392334
2003-09-08,20.520000457763672
2003-09-09,20.59000015258789
2003-09-10,20.760000228881836
2003-09-11,21.729999542236328
2003-09-12,22.229999542236328
2003-09-15,22.520000457763672
2003-09-16,22.329999923706055
2003-09-17,22.790000915527344
2003-09-18,23.260000228881836
2003-09-19,23.469999313354492
2003-09-22,23.940000534057617
2003-09-23,23.8799991607666
2003-09-24,24.139999389648438
2003-09-25,23.770000457763672
2003-09-26,23.610000610351562
2003-09-29,24.399999618530273
2003-09-30,24.709999084472656
2003-10-01,24.770000457763672
2003-10-02,25.479999542236328
2003-10-03,25.0
2003-10-06,25.100000381469727
2003-10-07,25.360000610351562
2003-10-08,24.959999084472656
2003-10-09,25.25
2003-10-10,26.219999313354492
2003-10-13,27.350000381469727
2003-10-14,27.15999984741211
2003-10-15,26.270000457763672
2003-10-16,26.31999969482422
2003-10-17,26.459999084472656
2003-10-20,26.25
2003-10-21,26.010000228881836
2003-10-22,26.559999465942383
2003-10-23,26.8700008392334
2003-10-24,26.690000534057617
2003-10-27,26.149999618530273
2003-10-28,26.75
2003-10-29,26.920000076293945
2003-10-30,26.450000762939453
2003-10-31,26.09000015258789
2003-11-03,25.969999313354492
2003-11-04,25.34000015258789
2003-11-05,25.610000610351562
2003-11-06,25.190000534057617
2003-11-07,25.149999618530273
2003-11-10,25.6299991607666
2003-11-11,26.0
2003-11-12,26.040000915527344
2003-11-13,26.3700008392334
2003-11-14,27.079999923706055
2003-11-17,27.5
2003-11-18,27.06999969482422
2003-11-19,26.219999313354492
2003-11-20,26.979999542236328
2003-11-21,26.979999542236328
2003-12-29,26.81999969482422
2003-12-31,27.8700008392334
2004-01-02,28.040000915527344
2004-01-05,28.520000457763672
2004-01-06,28.600000381469727
2004-01-07,27.959999084472656
2004-01-08,28.56999969482422
2004-01-09,28.649999618530273
2004-01-12,29.950000762939453
2004-01-13,30.299999237060547
2004-01-14,29.84000015258789
2004-01-15,29.8700008392334
2004-01-16,29.6200008392334
2004-01-20,29.229999542236328
2004-01-21,29.549999237060547
2004-01-22,29.190000534057617
2004-01-23,29.360000610351562
2004-01-26,29.860000610351562
2004-01-27,29.520000457763672
2004-01-28,28.93000030517578
2004-01-29,29.06999969482422
2004-01-30,29.270000457763672
2004-02-02,28.979999542236328
2004-02-03,29.860000610351562
2004-02-04,29.860000610351562
2004-02-05,30.770000457763672
2004-02-06,30.65999984741211
2004-02-09,31.459999084472656
2004-02-10,31.700000762939453
2004-02-11,32.13999938964844
2004-02-12,31.68000030517578
2004-02-13,31.719999313354492
2004-02-17,31.899999618530273
2004-02-18,31.420000076293945
2004-02-19,32.470001220703125
2004-02-20,32.93000030517578
2004-02-23,33.65999984741211
2004-02-24,34.099998474121094
2004-02-25,33.83000183105469
2004-02-26,34.04999923706055
2004-02-27,34.189998626708984
2004-03-01,34.56999969482422
2004-03-02,33.349998474121094
2004-03-03,33.619998931884766
2004-03-04,32.95000076293945
2004-03-05,32.7400016784668
2004-03-08,32.20000076293945
2004-03-09,33.70000076293945
2004-03-10,32.5
2004-03-11,33.29999923706055
2004-03-12,33.04999923706055
2004-03-15,33.75
2004-03-16,33.56999969482422
2004-03-17,33.38999938964844
2004-03-18,34.15999984741211
2004-03-19,34.11000061035156
2004-03-22,34.849998474121094
2004-03-23,34.79999923706055
2004-03-24,33.900001525878906
2004-03-25,33.70000076293945
2004-03-26,33.369998931884766
2004-03-29,33.38999938964844
2004-03-30,33.11000061035156
2004-03-31,32.22999954223633
2004-04-01,32.77000045776367
2004-04-02,32.63999938964844
2004-04-05,32.7400016784668
2004-04-06,32.40999984741211
2004-04-07,32.66999816894531
2004-04-08,31.8799991607666
2004-04-12,31.219999313354492
2004-04-13,31.489999771118164
2004-04-14,32.83000183105469
2004-04-15,31.709999084472656
2004-04-16,32.27000045776367
2004-04-19,32.369998931884766
2004-04-20,32.279998779296875
2004-04-21,31.649999618530273
2004-04-22,31.8700008392334
2004-04-23,33.0099983215332
2004-04-26,32.93000030517578
2004-04-27,34.2599983215332
2004-04-28,33.58000183105469
2004-04-29,34.56999969482422
2004-04-30,34.029998779296875
2004-05-03,33.91999816894531
2004-05-04,34.209999084472656
2004-05-05,33.88999938964844
2004-05-06,33.06999969482422
2004-05-10,32.97999954223633
2004-05-11,33.099998474121094
2004-05-12,31.549999237060547
2004-05-13,31.649999618530273
2004-05-14,30.68000030517578
2004-05-17,29.600000381469727
2004-05-18,28.959999084472656
2004-05-19,29.75
2004-05-20,28.649999618530273
2004-05-21,29.049999237060547
2004-05-24,28.290000915527344
